month,tasmax,year,country,iso3,season
Feb,31.8,2010,Brazil,BRA,summer
Mar,31.4,2010,Brazil,BRA,autumn
Apr,30.7,2010,Brazil,BRA,autumn
May,30.0,2010,Brazil,BRA,autumn
Jun,29.4,2010,Brazil,BRA,winter
Jul,30.2,2010,Brazil,BRA,winter
Aug,31.0,2010,Brazil,BRA,winter
Sep,32.4,2010,Brazil,BRA,spring
Oct,32.2,2010,Brazil,BRA,spring
Nov,31.4,2010,Brazil,BRA,spring
Dec,31.2,2010,Brazil,BRA,summer
Jan,30.8,2011,Brazil,BRA,summer
Feb,30.6,2011,Brazil,BRA,summer
Mar,30.4,2011,Brazil,BRA,autumn
Apr,30.5,2011,Brazil,BRA,autumn
May,29.8,2011,Brazil,BRA,autumn
Jun,29.7,2011,Brazil,BRA,winter
Jul,30.3,2011,Brazil,BRA,winter
Aug,31.3,2011,Brazil,BRA,winter
Sep,32.0,2011,Brazil,BRA,spring
Oct,31.7,2011,Brazil,BRA,spring
Nov,31.1,2011,Brazil,BRA,spring
Dec,31.0,2011,Brazil,BRA,summer
Jan,30.6,2012,Brazil,BRA,summer
Feb,30.7,2012,Brazil,BRA,summer
Mar,30.6,2012,Brazil,BRA,autumn
Apr,30.6,2012,Brazil,BRA,autumn
May,29.9,2012,Brazil,BRA,autumn
Jun,29.8,2012,Brazil,BRA,winter
Jul,30.0,2012,Brazil,BRA,winter
Aug,31.4,2012,Brazil,BRA,winter
Sep,32.3,2012,Brazil,BRA,spring
Oct,32.5,2012,Brazil,BRA,spring
Nov,31.7,2012,Brazil,BRA,spring
Dec,31.4,2012,Brazil,BRA,summer
Jan,31.1,2013,Brazil,BRA,summer
Feb,31.1,2013,Brazil,BRA,summer
Mar,30.9,2013,Brazil,BRA,autumn
Apr,30.4,2013,Brazil,BRA,autumn
May,30.1,2013,Brazil,BRA,autumn
Jun,30.2,2013,Brazil,BRA,winter
Jul,30.1,2013,Brazil,BRA,winter
Aug,30.7,2013,Brazil,BRA,winter
Sep,31.8,2013,Brazil,BRA,spring
Oct,32.0,2013,Brazil,BRA,spring
Nov,31.3,2013,Brazil,BRA,spring
Dec,31.3,2013,Brazil,BRA,summer
Jan,31.1,2014,Brazil,BRA,summer
Feb,30.9,2014,Brazil,BRA,summer
Mar,30.5,2014,Brazil,BRA,autumn
Apr,30.6,2014,Brazil,BRA,autumn
May,30.0,2014,Brazil,BRA,autumn
Jun,30.1,2014,Brazil,BRA,winter
Jul,30.0,2014,Brazil,BRA,winter
Aug,31.5,2014,Brazil,BRA,winter
Sep,32.5,2014,Brazil,BRA,spring
Oct,32.5,2014,Brazil,BRA,spring
Nov,31.7,2014,Brazil,BRA,spring
Dec,31.2,2014,Brazil,BRA,summer
Jan,31.4,2015,Brazil,BRA,summer
Feb,31.1,2015,Brazil,BRA,summer
Mar,30.8,2015,Brazil,BRA,autumn
Apr,30.8,2015,Brazil,BRA,autumn
May,30.2,2015,Brazil,BRA,autumn
Jun,30.2,2015,Brazil,BRA,winter
Jul,30.5,2015,Brazil,BRA,winter
Aug,32.1,2015,Brazil,BRA,winter
Sep,33.0,2015,Brazil,BRA,spring
Oct,32.5,2015,Brazil,BRA,spring
Nov,32.2,2015,Brazil,BRA,spring
Dec,31.8,2015,Brazil,BRA,summer
Jan,31.3,2016,Brazil,BRA,summer
Feb,31.3,2016,Brazil,BRA,summer
Mar,31.2,2016,Brazil,BRA,autumn
Apr,31.4,2016,Brazil,BRA,autumn
May,30.1,2016,Brazil,BRA,autumn
Jun,29.5,2016,Brazil,BRA,winter
Jul,30.7,2016,Brazil,BRA,winter
Aug,31.8,2016,Brazil,BRA,winter
Sep,31.8,2016,Brazil,BRA,spring
Oct,32.4,2016,Brazil,BRA,spring
Nov,31.8,2016,Brazil,BRA,spring
Dec,31.3,2016,Brazil,BRA,summer
Jan,31.2,2017,Brazil,BRA,summer
Feb,31.1,2017,Brazil,BRA,summer
Mar,30.9,2017,Brazil,BRA,autumn
Apr,30.6,2017,Brazil,BRA,autumn
May,30.6,2017,Brazil,BRA,autumn
Jun,30.3,2017,Brazil,BRA,winter
Jul,30.2,2017,Brazil,BRA,winter
Aug,31.5,2017,Brazil,BRA,winter
Sep,32.2,2017,Brazil,BRA,spring
Oct,32.3,2017,Brazil,BRA,spring
Nov,31.6,2017,Brazil,BRA,spring
Dec,31.2,2017,Brazil,BRA,summer
Jan,31.0,2018,Brazil,BRA,summer
Feb,30.8,2018,Brazil,BRA,summer
Mar,31.1,2018,Brazil,BRA,autumn
Apr,30.8,2018,Brazil,BRA,autumn
May,30.0,2018,Brazil,BRA,autumn
Jun,29.5,2018,Brazil,BRA,winter
Jul,30.4,2018,Brazil,BRA,winter
Aug,31.0,2018,Brazil,BRA,winter
Sep,32.3,2018,Brazil,BRA,spring
Oct,32.2,2018,Brazil,BRA,spring
Nov,31.6,2018,Brazil,BRA,spring
Dec,31.1,2018,Brazil,BRA,summer
Jan,31.4,2019,Brazil,BRA,summer
Feb,31.2,2019,Brazil,BRA,summer
Mar,31.1,2019,Brazil,BRA,autumn
Apr,31.0,2019,Brazil,BRA,autumn
May,30.5,2019,Brazil,BRA,autumn
Jun,30.5,2019,Brazil,BRA,winter
Jul,30.2,2019,Brazil,BRA,winter
Aug,31.3,2019,Brazil,BRA,winter
Sep,32.6,2019,Brazil,BRA,spring
Oct,32.4,2019,Brazil,BRA,spring
Nov,32.1,2019,Brazil,BRA,spring
Dec,31.5,2019,Brazil,BRA,summer
Jan,31.4,2020,Brazil,BRA,summer
Feb,31.3,2020,Brazil,BRA,summer
Mar,31.4,2020,Brazil,BRA,autumn
Apr,30.7,2020,Brazil,BRA,autumn
May,30.0,2020,Brazil,BRA,autumn
Jun,30.2,2020,Brazil,BRA,winter
Jul,30.4,2020,Brazil,BRA,winter
Aug,31.8,2020,Brazil,BRA,winter
Sep,32.7,2020,Brazil,BRA,spring
Oct,32.8,2020,Brazil,BRA,spring
Nov,31.9,2020,Brazil,BRA,spring
Dec,31.5,2020,Brazil,BRA,summer
